,0
34688,17.0
34689,96.0
34690,0.0
34691,0.0
34692,0.0
34693,36.0
34694,0.0
34695,33.0
34696,212.0
34697,0.0
34698,0.0
34699,0.0
34700,162.0
34701,0.0
34702,45.0
34703,109.0
34704,142.0
34705,49.0
34706,0.0
34707,0.0
34708,0.0
34709,149.0
34710,147.0
34711,135.0
34712,80.0
34713,0.0
34714,56.0
34715,0.0
34716,0.0
34717,187.0
34718,107.0
34719,44.0
34720,0.0
34721,36.0
34722,72.0
34723,5.0
34724,0.0
34725,0.0
34726,0.0
34727,153.0
34728,9.0
34729,0.0
34730,101.0
34731,220.0
34732,0.0
34733,108.0
34734,138.0
34735,254.0
34736,228.0
34737,0.0
34738,183.0
34739,0.0
34740,148.0
34741,6.0
34742,0.0
34743,0.0
34744,238.0
34745,0.0
34746,0.0
34747,170.0
34748,0.0
34749,187.0
34750,0.0
34751,0.0
34752,124.0
34753,0.0
34754,36.0
34755,0.0
34756,93.0
34757,0.0
34758,132.0
34759,162.0
34760,0.0
34761,0.0
34762,32.0
34763,0.0
34764,0.0
34765,202.0
34766,0.0
34767,0.0
34768,0.0
34769,75.0
34770,0.0
34771,154.0
34772,5.0
34773,16.0
34774,0.0
34775,0.0
34776,0.0
34777,0.0
34778,245.0
34779,0.0
34780,158.0
34781,0.0
34782,0.0
34783,0.0
34784,0.0
34785,0.0
34786,0.0
34787,213.0
34788,0.0
34789,0.0
34790,224.0
34791,0.0
34792,0.0
34793,0.0
34794,0.0
34795,0.0
34796,88.0
34797,0.0
34798,0.0
34799,0.0
34800,154.0
34801,0.0
34802,0.0
34803,214.0
34804,1.0
34805,229.0
34806,83.0
34807,158.0
34808,0.0
34809,0.0
34810,222.0
34811,60.0
34812,2.0
34813,163.0
34814,0.0
34815,0.0
34816,208.0
34817,153.0
34818,0.0
34819,0.0
34820,0.0
34821,167.0
34822,0.0
34823,124.0
34824,0.0
34825,0.0
34826,65.0
34827,0.0
34828,0.0
34829,246.0
34830,0.0
34831,91.0
34832,63.0
34833,163.0
34834,177.0
34835,91.0
34836,0.0
34837,0.0
34838,82.0
34839,0.0
34840,0.0
34841,0.0
34842,243.0
34843,0.0
34844,67.0
34845,0.0
34846,0.0
34847,62.0
34848,33.0
34849,135.0
34850,243.0
34851,10.0
34852,0.0
34853,201.0
34854,0.0
34855,0.0
34856,0.0
34857,0.0
34858,0.0
34859,253.0
34860,0.0
34861,0.0
34862,180.0
34863,159.0
34864,19.0
34865,252.0
34866,0.0
34867,75.0
34868,0.0
34869,0.0
34870,0.0
34871,0.0
34872,28.0
34873,0.0
34874,37.0
34875,31.0
34876,92.0
34877,0.0
34878,205.0
34879,121.0
34880,19.0
34881,106.0
34882,147.0
34883,184.0
34884,137.0
34885,26.0
34886,0.0
34887,0.0
34888,0.0
34889,246.0
34890,251.0
34891,0.0
34892,139.0
34893,0.0
34894,0.0
34895,0.0
34896,198.0
34897,246.0
34898,0.0
34899,0.0
34900,0.0
34901,0.0
34902,88.0
34903,78.0
34904,23.0
34905,0.0
34906,124.0
34907,0.0
34908,203.0
34909,56.0
34910,0.0
34911,0.0
34912,0.0
34913,17.0
34914,199.0
34915,31.0
34916,0.0
34917,178.0
34918,0.0
34919,0.0
34920,136.0
34921,120.0
34922,0.0
34923,0.0
34924,0.0
34925,0.0
34926,0.0
34927,0.0
34928,0.0
34929,0.0
34930,38.0
34931,63.0
34932,59.0
34933,3.0
34934,0.0
34935,0.0
34936,0.0
34937,220.0
34938,26.0
34939,188.0
34940,0.0
34941,0.0
34942,0.0
34943,42.0
34944,160.0
34945,142.0
34946,164.0
34947,91.0
34948,0.0
34949,0.0
34950,246.0
34951,0.0
34952,82.0
34953,0.0
34954,0.0
34955,29.0
34956,0.0
34957,35.0
34958,0.0
34959,204.0
34960,215.0
34961,186.0
34962,54.0
34963,180.0
34964,81.0
34965,132.0
34966,83.0
34967,0.0
34968,6.0
34969,0.0
34970,17.0
34971,0.0
34972,0.0
34973,97.0
34974,0.0
34975,0.0
34976,0.0
34977,0.0
34978,232.0
34979,0.0
34980,56.0
34981,217.0
34982,150.0
34983,176.0
34984,66.0
34985,0.0
34986,164.0
34987,0.0
34988,196.0
34989,137.0
34990,0.0
34991,46.0
34992,0.0
34993,0.0
34994,0.0
34995,0.0
34996,43.0
34997,0.0
34998,0.0
34999,0.0
35000,108.0
35001,201.0
35002,0.0
35003,0.0
35004,86.0
35005,0.0
35006,192.0
35007,18.0
35008,71.0
35009,0.0
35010,223.0
35011,0.0
35012,64.0
35013,0.0
35014,1.0
35015,0.0
35016,113.0
35017,0.0
35018,0.0
35019,0.0
35020,0.0
35021,153.0
35022,126.0
35023,0.0
35024,165.0
35025,0.0
35026,0.0
35027,0.0
35028,0.0
35029,123.0
35030,106.0
35031,0.0
35032,0.0
35033,0.0
35034,0.0
35035,0.0
35036,0.0
35037,0.0
35038,130.0
35039,212.0
35040,0.0
35041,214.0
35042,0.0
35043,222.0
35044,0.0
35045,73.0
35046,0.0
35047,0.0
35048,166.0
35049,9.0
35050,21.0
35051,0.0
35052,0.0
35053,79.0
35054,0.0
35055,0.0
35056,0.0
35057,249.0
35058,0.0
35059,0.0
35060,114.0
35061,0.0
35062,235.0
35063,0.0
35064,0.0
35065,0.0
35066,201.0
35067,229.0
35068,233.0
35069,0.0
35070,0.0
35071,10.0
35072,0.0
35073,0.0
35074,5.0
35075,90.0
35076,41.0
35077,139.0
35078,0.0
35079,0.0
35080,232.0
35081,93.0
35082,116.0
35083,21.0
35084,0.0
35085,0.0
35086,72.0
35087,0.0
35088,0.0
35089,0.0
35090,215.0
35091,42.0
35092,32.0
35093,118.0
35094,0.0
35095,0.0
35096,0.0
35097,38.0
35098,183.0
35099,0.0
35100,0.0
35101,179.0
35102,0.0
35103,0.0
35104,22.0
35105,13.0
35106,54.0
35107,62.0
35108,0.0
35109,66.0
35110,0.0
35111,0.0
35112,156.0
35113,0.0
35114,229.0
35115,0.0
35116,0.0
35117,0.0
35118,182.0
35119,75.0
35120,0.0
35121,55.0
35122,64.0
35123,172.0
35124,0.0
35125,147.0
35126,164.0
35127,12.0
35128,170.0
35129,0.0
35130,87.0
35131,0.0
35132,84.0
35133,0.0
35134,0.0
35135,0.0
35136,89.0
35137,13.0
35138,195.0
35139,0.0
35140,62.0
35141,0.0
35142,0.0
35143,58.0
35144,173.0
35145,54.0
35146,230.0
35147,245.0
35148,0.0
35149,0.0
35150,22.0
35151,187.0
35152,0.0
35153,0.0
35154,0.0
35155,0.0
35156,242.0
35157,0.0
35158,0.0
35159,229.0
35160,0.0
35161,0.0
35162,177.0
35163,0.0
35164,0.0
35165,0.0
35166,176.0
35167,0.0
35168,0.0
35169,0.0
35170,0.0
35171,0.0
35172,136.0
35173,1.0
35174,0.0
35175,79.0
35176,0.0
35177,74.0
35178,235.0
35179,102.0
35180,194.0
35181,0.0
35182,0.0
35183,128.0
35184,0.0
35185,0.0
35186,62.0
35187,26.0
35188,0.0
35189,0.0
35190,0.0
35191,84.0
35192,182.0
35193,0.0
35194,186.0
35195,119.0
35196,0.0
35197,0.0
35198,0.0
35199,0.0
35200,0.0
35201,138.0
35202,0.0
35203,164.0
35204,0.0
35205,230.0
35206,123.0
35207,0.0
35208,62.0
35209,213.0
35210,0.0
35211,0.0
35212,211.0
35213,82.0
35214,191.0
35215,99.0
35216,0.0
35217,188.0
35218,90.0
35219,0.0
35220,0.0
35221,192.0
35222,29.0
35223,0.0
35224,50.0
35225,91.0
35226,0.0
35227,5.0
35228,212.0
35229,0.0
35230,7.0
35231,77.0
35232,0.0
35233,0.0
35234,91.0
35235,146.0
35236,224.0
35237,20.0
35238,0.0
35239,212.0
35240,0.0
35241,0.0
35242,0.0
35243,175.0
35244,250.0
35245,100.0
35246,150.0
35247,0.0
35248,0.0
35249,0.0
35250,97.0
35251,0.0
35252,0.0
35253,79.0
35254,0.0
35255,0.0
35256,231.0
35257,0.0
35258,159.0
35259,76.0
35260,37.0
35261,245.0
35262,0.0
35263,223.0
35264,80.0
35265,0.0
35266,0.0
35267,195.0
35268,172.0
35269,184.0
35270,0.0
35271,94.0
35272,0.0
35273,59.0
35274,78.0
35275,0.0
35276,0.0
35277,0.0
35278,159.0
35279,0.0
35280,220.0
35281,0.0
35282,0.0
35283,176.0
35284,0.0
35285,42.0
35286,54.0
35287,251.0
35288,0.0
35289,0.0
35290,170.0
35291,25.0
35292,5.0
35293,0.0
35294,206.0
35295,22.0
35296,127.0
35297,208.0
35298,110.0
35299,0.0
35300,0.0
35301,203.0
35302,0.0
35303,0.0
35304,0.0
35305,0.0
35306,22.0
35307,0.0
35308,206.0
35309,0.0
35310,215.0
35311,0.0
35312,0.0
35313,0.0
35314,226.0
35315,0.0
35316,0.0
35317,14.0
35318,0.0
35319,212.0
35320,143.0
35321,0.0
35322,75.0
35323,141.0
35324,0.0
35325,0.0
35326,25.0
35327,182.0
35328,243.0
35329,89.0
35330,253.0
35331,0.0
35332,28.0
35333,0.0
35334,80.0
35335,0.0
35336,0.0
35337,0.0
35338,0.0
35339,0.0
35340,152.0
35341,24.0
35342,0.0
35343,0.0
35344,10.0
35345,0.0
35346,0.0
35347,134.0
35348,0.0
35349,133.0
35350,0.0
35351,183.0
35352,58.0
35353,0.0
35354,216.0
35355,201.0
35356,156.0
35357,0.0
35358,76.0
35359,12.0
35360,56.0
35361,220.0
35362,254.0
35363,149.0
35364,0.0
35365,132.0
35366,0.0
35367,0.0
35368,0.0
35369,230.0
35370,0.0
35371,0.0
35372,0.0
35373,166.0
35374,0.0
35375,33.0
35376,0.0
35377,112.0
35378,0.0
35379,162.0
35380,148.0
35381,0.0
35382,22.0
35383,143.0
35384,0.0
35385,169.0
35386,0.0
35387,0.0
35388,0.0
35389,198.0
35390,0.0
35391,176.0
35392,103.0
35393,0.0
35394,187.0
35395,253.0
35396,135.0
35397,206.0
35398,0.0
35399,0.0
35400,79.0
35401,0.0
35402,144.0
35403,0.0
35404,0.0
35405,198.0
35406,224.0
35407,82.0
35408,0.0
35409,118.0
35410,0.0
35411,0.0
35412,7.0
35413,0.0
35414,132.0
35415,136.0
35416,0.0
35417,254.0
35418,135.0
35419,0.0
35420,249.0
35421,0.0
35422,0.0
35423,18.0
35424,0.0
35425,189.0
35426,176.0
35427,11.0
35428,0.0
35429,0.0
35430,0.0
35431,232.0
35432,0.0
35433,138.0
35434,78.0
35435,0.0
35436,0.0
35437,0.0
35438,151.0
35439,0.0
35440,0.0
35441,148.0
35442,52.0
35443,0.0
35444,0.0
35445,0.0
35446,0.0
35447,199.0
35448,201.0
35449,0.0
35450,0.0
35451,0.0
35452,185.0
35453,0.0
35454,186.0
35455,27.0
35456,79.0
35457,92.0
35458,0.0
35459,236.0
35460,0.0
35461,0.0
35462,90.0
35463,30.0
35464,96.0
35465,175.0
35466,244.0
35467,11.0
35468,0.0
35469,0.0
35470,250.0
35471,0.0
35472,201.0
35473,0.0
35474,97.0
35475,170.0
35476,0.0
35477,127.0
35478,0.0
35479,0.0
35480,0.0
35481,0.0
35482,0.0
35483,0.0
35484,0.0
35485,25.0
35486,152.0
35487,54.0
35488,0.0
35489,107.0
35490,2.0
35491,0.0
35492,0.0
35493,164.0
35494,0.0
35495,0.0
35496,55.0
35497,0.0
35498,189.0
35499,0.0
35500,0.0
35501,0.0
35502,95.0
35503,120.0
35504,0.0
35505,0.0
35506,80.0
35507,0.0
35508,0.0
35509,0.0
35510,0.0
35511,0.0
35512,0.0
35513,0.0
35514,0.0
35515,0.0
35516,68.0
35517,2.0
35518,87.0
35519,0.0
35520,148.0
35521,0.0
35522,171.0
35523,141.0
35524,136.0
35525,0.0
35526,0.0
35527,0.0
35528,199.0
35529,0.0
35530,0.0
35531,0.0
35532,0.0
35533,107.0
35534,222.0
35535,235.0
35536,0.0
35537,172.0
35538,0.0
35539,0.0
35540,11.0
35541,181.0
35542,0.0
35543,0.0
35544,0.0
35545,0.0
35546,0.0
35547,0.0
35548,117.0
35549,0.0
35550,0.0
35551,214.0
35552,0.0
35553,0.0
35554,70.0
35555,11.0
35556,0.0
35557,11.0
35558,0.0
35559,0.0
35560,246.0
35561,0.0
35562,0.0
35563,79.0
35564,204.0
35565,105.0
35566,0.0
35567,0.0
35568,248.0
35569,15.0
35570,138.0
35571,0.0
35572,0.0
35573,213.0
35574,150.0
35575,0.0
35576,234.0
35577,0.0
35578,137.0
35579,0.0
35580,0.0
35581,194.0
35582,108.0
35583,116.0
35584,214.0
35585,137.0
35586,147.0
35587,73.0
35588,90.0
35589,60.0
35590,0.0
35591,0.0
35592,0.0
35593,0.0
35594,0.0
35595,130.0
35596,0.0
35597,165.0
35598,240.0
35599,0.0
35600,238.0
35601,0.0
35602,89.0
35603,215.0
35604,180.0
35605,65.0
35606,0.0
35607,0.0
35608,0.0
35609,0.0
35610,0.0
35611,0.0
35612,0.0
35613,0.0
35614,191.0
35615,177.0
35616,0.0
35617,79.0
35618,248.0
35619,214.0
35620,0.0
35621,0.0
35622,215.0
35623,119.0
35624,170.0
35625,48.0
35626,254.0
35627,117.0
35628,0.0
35629,0.0
35630,0.0
35631,58.0
35632,0.0
35633,0.0
35634,246.0
35635,0.0
35636,0.0
35637,0.0
35638,141.0
35639,0.0
35640,71.0
35641,0.0
35642,0.0
35643,17.0
35644,0.0
35645,33.0
35646,221.0
35647,199.0
35648,53.0
35649,148.0
35650,0.0
35651,1.0
35652,33.0
35653,0.0
35654,16.0
35655,87.0
35656,154.0
35657,0.0
35658,0.0
35659,0.0
35660,0.0
35661,170.0
35662,0.0
35663,13.0
35664,58.0
35665,0.0
35666,0.0
35667,0.0
35668,30.0
35669,208.0
35670,0.0
35671,0.0
35672,0.0
35673,0.0
35674,40.0
35675,0.0
35676,0.0
35677,0.0
35678,0.0
35679,0.0
35680,0.0
35681,0.0
35682,0.0
35683,82.0
35684,154.0
35685,168.0
35686,196.0
35687,231.0
35688,0.0
35689,187.0
35690,174.0
35691,231.0
35692,66.0
35693,0.0
35694,182.0
35695,225.0
35696,212.0
35697,0.0
35698,66.0
35699,118.0
35700,0.0
35701,234.0
35702,0.0
35703,48.0
35704,0.0
35705,0.0
35706,0.0
35707,0.0
35708,79.0
35709,0.0
35710,146.0
35711,115.0
35712,0.0
35713,156.0
35714,0.0
35715,0.0
35716,157.0
35717,10.0
35718,0.0
35719,0.0
35720,81.0
35721,0.0
35722,104.0
35723,252.0
35724,36.0
35725,182.0
35726,0.0
35727,99.0
35728,0.0
35729,66.0
35730,226.0
35731,71.0
35732,216.0
35733,0.0
35734,244.0
35735,0.0
35736,45.0
35737,0.0
35738,69.0
35739,0.0
35740,114.0
35741,202.0
35742,36.0
35743,228.0
35744,0.0
35745,0.0
35746,224.0
35747,0.0
35748,0.0
35749,136.0
35750,0.0
35751,168.0
35752,7.0
35753,0.0
35754,215.0
35755,0.0
35756,0.0
35757,0.0
35758,0.0
35759,0.0
35760,129.0
35761,189.0
35762,87.0
35763,182.0
35764,0.0
35765,0.0
35766,74.0
35767,0.0
35768,228.0
35769,0.0
35770,231.0
35771,0.0
35772,17.0
35773,0.0
35774,0.0
35775,196.0
35776,0.0
35777,24.0
35778,0.0
35779,212.0
35780,40.0
35781,90.0
35782,221.0
35783,252.0
35784,0.0
35785,62.0
35786,124.0
35787,0.0
35788,0.0
35789,169.0
35790,223.0
35791,0.0
35792,0.0
35793,172.0
35794,0.0
35795,0.0
35796,0.0
35797,146.0
35798,11.0
35799,0.0
35800,30.0
35801,0.0
35802,171.0
35803,71.0
35804,69.0
35805,193.0
35806,0.0
35807,0.0
35808,174.0
35809,163.0
35810,42.0
35811,191.0
35812,227.0
35813,0.0
35814,0.0
35815,0.0
35816,0.0
35817,0.0
35818,48.0
35819,0.0
35820,139.0
35821,0.0
35822,0.0
35823,53.0
35824,28.0
35825,14.0
35826,47.0
35827,0.0
35828,0.0
35829,0.0
35830,183.0
35831,108.0
35832,0.0
35833,0.0
35834,87.0
35835,110.0
35836,110.0
35837,0.0
35838,159.0
35839,158.0
35840,0.0
35841,0.0
35842,0.0
35843,0.0
35844,174.0
35845,0.0
35846,217.0
35847,0.0
35848,0.0
35849,0.0
35850,0.0
35851,0.0
35852,0.0
35853,0.0
35854,119.0
35855,165.0
35856,0.0
35857,239.0
35858,0.0
35859,106.0
35860,0.0
35861,0.0
35862,0.0
35863,0.0
35864,50.0
35865,0.0
35866,0.0
35867,0.0
35868,113.0
35869,0.0
35870,0.0
35871,176.0
35872,0.0
35873,173.0
35874,62.0
35875,0.0
35876,133.0
35877,0.0
35878,0.0
35879,0.0
35880,0.0
35881,0.0
35882,0.0
35883,0.0
35884,0.0
35885,0.0
35886,0.0
35887,16.0
35888,80.0
35889,0.0
35890,0.0
35891,0.0
35892,0.0
35893,34.0
35894,159.0
35895,0.0
35896,0.0
35897,48.0
35898,68.0
35899,0.0
35900,187.0
35901,179.0
35902,215.0
35903,216.0
35904,22.0
35905,59.0
35906,232.0
35907,142.0
35908,153.0
35909,0.0
35910,204.0
35911,180.0
35912,0.0
35913,0.0
35914,250.0
35915,0.0
35916,0.0
35917,0.0
35918,0.0
35919,10.0
35920,0.0
35921,0.0
35922,167.0
35923,81.0
35924,189.0
35925,0.0
35926,183.0
35927,0.0
35928,42.0
35929,0.0
35930,0.0
35931,27.0
35932,241.0
35933,0.0
35934,189.0
35935,0.0
35936,0.0
35937,67.0
35938,42.0
35939,0.0
35940,0.0
35941,218.0
35942,148.0
35943,0.0
35944,0.0
35945,214.0
35946,0.0
35947,41.0
35948,247.0
35949,0.0
35950,89.0
35951,87.0
35952,143.0
35953,23.0
35954,0.0
35955,0.0
35956,0.0
35957,160.0
35958,0.0
35959,8.0
35960,0.0
35961,0.0
35962,0.0
35963,0.0
35964,0.0
35965,0.0
35966,0.0
35967,246.0
35968,150.0
35969,109.0
35970,187.0
35971,8.0
35972,225.0
35973,0.0
35974,0.0
35975,11.0
35976,0.0
35977,24.0
35978,0.0
35979,0.0
35980,94.0
35981,0.0
35982,45.0
35983,0.0
35984,0.0
35985,219.0
35986,163.0
35987,235.0
35988,7.0
35989,94.0
35990,44.0
35991,162.0
35992,131.0
35993,171.0
35994,120.0
35995,0.0
35996,0.0
35997,52.0
35998,0.0
35999,0.0
36000,119.0
36001,131.0
36002,112.0
36003,207.0
36004,0.0
36005,246.0
36006,43.0
36007,155.0
36008,55.0
36009,82.0
36010,0.0
36011,58.0
36012,87.0
36013,0.0
36014,0.0
36015,58.0
36016,0.0
36017,0.0
36018,0.0
36019,0.0
36020,0.0
36021,128.0
36022,0.0
36023,140.0
36024,114.0
36025,0.0
36026,18.0
36027,74.0
36028,0.0
36029,167.0
36030,0.0
36031,138.0
36032,138.0
36033,157.0
36034,0.0
36035,0.0
36036,208.0
36037,53.0
36038,0.0
36039,0.0
36040,0.0
36041,0.0
36042,0.0
36043,0.0
36044,0.0
36045,0.0
36046,229.0
36047,15.0
36048,55.0
36049,27.0
36050,0.0
36051,178.0
36052,0.0
36053,58.0
36054,52.0
36055,178.0
36056,0.0
36057,0.0
36058,1.0
36059,53.0
36060,0.0
36061,0.0
36062,0.0
36063,94.0
36064,166.0
36065,211.0
36066,0.0
36067,123.0
36068,0.0
36069,217.0
36070,0.0
36071,0.0
36072,0.0
36073,0.0
36074,64.0
36075,82.0
36076,41.0
36077,211.0
36078,0.0
36079,82.0
36080,0.0
36081,196.0
36082,0.0
36083,0.0
36084,0.0
36085,144.0
36086,0.0
36087,0.0
36088,0.0
36089,111.0
36090,98.0
36091,239.0
36092,156.0
36093,0.0
36094,0.0
36095,233.0
36096,0.0
36097,0.0
36098,0.0
36099,36.0
36100,233.0
36101,138.0
36102,0.0
36103,0.0
36104,0.0
36105,147.0
36106,8.0
36107,252.0
36108,58.0
36109,63.0
36110,0.0
36111,0.0
36112,196.0
36113,0.0
36114,0.0
36115,0.0
36116,30.0
36117,0.0
36118,0.0
36119,193.0
36120,205.0
36121,241.0
36122,175.0
36123,0.0
36124,73.0
36125,0.0
36126,0.0
36127,0.0
36128,0.0
36129,223.0
36130,0.0
36131,81.0
36132,0.0
36133,0.0
36134,0.0
36135,164.0
36136,230.0
36137,98.0
36138,36.0
36139,136.0
36140,0.0
36141,0.0
36142,230.0
36143,83.0
36144,0.0
36145,71.0
36146,0.0
36147,0.0
36148,42.0
36149,0.0
36150,0.0
36151,209.0
36152,152.0
36153,47.0
36154,46.0
36155,44.0
36156,0.0
36157,0.0
36158,102.0
36159,0.0
36160,0.0
36161,46.0
36162,0.0
36163,0.0
36164,112.0
36165,0.0
36166,0.0
36167,0.0
36168,0.0
36169,0.0
36170,197.0
36171,130.0
36172,0.0
36173,0.0
36174,127.0
36175,0.0
36176,146.0
36177,0.0
36178,0.0
36179,56.0
36180,122.0
36181,111.0
36182,0.0
36183,149.0
36184,95.0
36185,0.0
36186,0.0
36187,0.0
36188,0.0
36189,0.0
36190,196.0
36191,166.0
36192,29.0
36193,0.0
36194,208.0
36195,0.0
36196,169.0
36197,0.0
36198,10.0
36199,24.0
36200,54.0
36201,0.0
36202,144.0
36203,70.0
36204,22.0
36205,0.0
36206,56.0
36207,0.0
36208,0.0
36209,1.0
36210,0.0
36211,163.0
36212,0.0
36213,0.0
36214,184.0
36215,0.0
36216,0.0
36217,0.0
36218,0.0
36219,0.0
36220,0.0
36221,142.0
36222,0.0
36223,0.0
36224,67.0
36225,55.0
36226,0.0
36227,0.0
36228,0.0
36229,34.0
36230,0.0
36231,0.0
36232,243.0
36233,41.0
36234,0.0
36235,197.0
36236,0.0
36237,0.0
36238,41.0
36239,233.0
36240,0.0
36241,112.0
36242,2.0
36243,0.0
36244,250.0
36245,0.0
36246,255.0
36247,141.0
36248,83.0
36249,0.0
36250,0.0
36251,0.0
36252,111.0
36253,212.0
36254,0.0
36255,0.0
36256,0.0
36257,0.0
36258,0.0
36259,60.0
36260,29.0
36261,0.0
36262,170.0
36263,128.0
36264,48.0
36265,181.0
36266,82.0
36267,103.0
36268,0.0
36269,242.0
36270,0.0
36271,0.0
36272,254.0
36273,121.0
36274,232.0
36275,58.0
36276,0.0
36277,34.0
36278,183.0
36279,108.0
36280,186.0
36281,19.0
36282,0.0
36283,84.0
36284,123.0
36285,0.0
36286,36.0
36287,126.0
36288,83.0
36289,0.0
36290,0.0
36291,0.0
36292,0.0
36293,0.0
36294,0.0
36295,0.0
36296,0.0
36297,0.0
36298,128.0
36299,0.0
36300,97.0
36301,111.0
36302,0.0
36303,0.0
36304,0.0
36305,187.0
36306,174.0
36307,0.0
36308,0.0
36309,0.0
36310,158.0
36311,106.0
36312,0.0
36313,224.0
36314,202.0
36315,251.0
36316,185.0
36317,0.0
36318,0.0
36319,0.0
36320,46.0
36321,109.0
36322,0.0
36323,213.0
36324,196.0
36325,152.0
36326,0.0
36327,141.0
36328,0.0
36329,0.0
36330,0.0
36331,196.0
36332,0.0
36333,0.0
36334,60.0
36335,176.0
36336,0.0
36337,238.0
36338,20.0
36339,170.0
36340,0.0
36341,141.0
36342,0.0
36343,91.0
36344,0.0
36345,116.0
36346,0.0
36347,0.0
36348,0.0
36349,122.0
36350,11.0
36351,134.0
36352,0.0
36353,0.0
36354,0.0
36355,0.0
36356,211.0
36357,26.0
36358,181.0
36359,0.0
36360,103.0
36361,0.0
36362,214.0
36363,0.0
36364,45.0
36365,0.0
36366,169.0
36367,132.0
36368,0.0
36369,0.0
36370,150.0
36371,0.0
36372,0.0
36373,16.0
36374,74.0
36375,0.0
36376,219.0
36377,7.0
36378,2.0
36379,147.0
36380,197.0
36381,0.0
36382,0.0
36383,0.0
36384,0.0
36385,82.0
36386,0.0
36387,202.0
36388,135.0
36389,10.0
36390,185.0
36391,206.0
36392,0.0
36393,127.0
36394,175.0
36395,0.0
36396,0.0
36397,0.0
36398,89.0
36399,0.0
36400,62.0
36401,0.0
36402,0.0
36403,0.0
36404,10.0
36405,91.0
36406,0.0
36407,119.0
36408,4.0
36409,0.0
36410,0.0
36411,0.0
36412,0.0
36413,170.0
36414,0.0
36415,0.0
36416,207.0
36417,0.0
36418,0.0
36419,0.0
36420,0.0
36421,138.0
36422,0.0
36423,0.0
36424,146.0
36425,248.0
36426,153.0
36427,0.0
36428,123.0
36429,208.0
36430,227.0
36431,183.0
36432,0.0
36433,68.0
36434,0.0
36435,82.0
36436,0.0
36437,208.0
36438,0.0
36439,0.0
36440,0.0
36441,0.0
36442,208.0
36443,0.0
36444,146.0
36445,0.0
36446,120.0
36447,0.0
36448,0.0
36449,80.0
36450,0.0
36451,105.0
36452,181.0
36453,0.0
36454,0.0
36455,0.0
36456,0.0
36457,0.0
36458,0.0
36459,0.0
36460,74.0
36461,0.0
36462,0.0
36463,0.0
36464,0.0
36465,0.0
36466,46.0
36467,0.0
36468,18.0
36469,70.0
36470,83.0
36471,45.0
36472,85.0
36473,5.0
36474,184.0
36475,115.0
36476,203.0
36477,242.0
36478,0.0
36479,0.0
36480,0.0
36481,0.0
36482,24.0
36483,245.0
36484,58.0
36485,0.0
36486,239.0
36487,0.0
36488,37.0
36489,0.0
36490,154.0
36491,0.0
36492,164.0
36493,187.0
36494,0.0
36495,0.0
36496,238.0
36497,83.0
36498,0.0
36499,0.0
36500,169.0
36501,0.0
36502,0.0
36503,31.0
36504,48.0
36505,182.0
36506,0.0
36507,182.0
36508,27.0
36509,170.0
36510,61.0
36511,125.0
36512,26.0
36513,61.0
36514,0.0
36515,0.0
36516,30.0
36517,0.0
36518,153.0
36519,0.0
36520,0.0
36521,188.0
36522,202.0
36523,80.0
36524,0.0
36525,0.0
36526,144.0
36527,0.0
36528,0.0
36529,204.0
36530,0.0
36531,0.0
36532,0.0
36533,27.0
36534,0.0
36535,0.0
36536,21.0
36537,0.0
36538,0.0
36539,124.0
36540,232.0
36541,181.0
36542,183.0
36543,69.0
36544,102.0
36545,0.0
36546,0.0
36547,0.0
36548,104.0
36549,0.0
36550,165.0
36551,0.0
36552,0.0
36553,135.0
36554,0.0
36555,0.0
36556,0.0
36557,0.0
36558,0.0
36559,0.0
36560,199.0
36561,0.0
36562,0.0
36563,107.0
36564,60.0
36565,230.0
36566,0.0
36567,110.0
36568,0.0
36569,141.0
36570,0.0
36571,0.0
36572,0.0
36573,236.0
36574,143.0
36575,0.0
36576,0.0
36577,0.0
36578,230.0
36579,5.0
36580,0.0
36581,71.0
36582,32.0
36583,0.0
36584,0.0
36585,0.0
36586,0.0
36587,50.0
36588,0.0
36589,19.0
36590,0.0
36591,0.0
36592,16.0
36593,0.0
36594,113.0
36595,96.0
36596,121.0
36597,141.0
36598,0.0
36599,145.0
36600,0.0
36601,0.0
36602,41.0
36603,196.0
36604,88.0
36605,0.0
36606,237.0
36607,15.0
36608,31.0
36609,0.0
36610,112.0
36611,19.0
36612,0.0
36613,178.0
36614,0.0
36615,98.0
36616,0.0
36617,0.0
36618,0.0
36619,0.0
36620,180.0
36621,0.0
36622,186.0
36623,0.0
36624,232.0
36625,0.0
36626,0.0
36627,0.0
36628,0.0
36629,64.0
36630,0.0
36631,8.0
36632,88.0
36633,251.0
36634,121.0
36635,209.0
36636,0.0
36637,0.0
36638,0.0
36639,0.0
36640,0.0
36641,63.0
36642,240.0
36643,56.0
36644,0.0
36645,0.0
36646,54.0
36647,162.0
36648,93.0
36649,125.0
36650,0.0
36651,90.0
36652,49.0
36653,57.0
36654,24.0
36655,0.0
36656,0.0
36657,43.0
36658,45.0
36659,0.0
36660,0.0
36661,0.0
36662,0.0
36663,232.0
36664,148.0
36665,245.0
36666,139.0
36667,0.0
36668,0.0
36669,219.0
36670,0.0
36671,0.0
36672,121.0
36673,99.0
36674,0.0
36675,0.0
36676,0.0
36677,0.0
36678,203.0
36679,0.0
36680,167.0
36681,205.0
36682,89.0
36683,29.0
36684,0.0
36685,17.0
36686,161.0
